image_path,Detection,Has animal,Localization
35905b01-9f39-6a69-02af-cef0d05f2d13.jpg,2,true,"tensor([[552.3004, 117.7159, 575.2804, 223.1961],
        [ 81.8300,  60.3640, 457.7576, 416.5148]], device='cuda:0')"
069879d4-c5ec-93c7-1d7d-6f27035e8d04.jpg,2,true,"tensor([[109.6918, 129.0246, 364.8999, 426.6224],
        [403.9928,  61.2985, 474.3982, 146.6563]], device='cuda:0')"
455d3a78-ef69-e103-aa15-e6650013b90a.jpg,2,true,"tensor([[473.0003, 277.1749, 573.5110, 335.1699],
        [127.1209, 179.8921, 496.9190, 316.8491]], device='cuda:0')"
efd53f00-36ec-6e2d-18b1-ca0bd3ff669b.jpg,3,true,"tensor([[144.9637,  93.4571, 182.2166, 111.9194],
        [ 85.9827,  77.6730, 148.5976, 120.0042],
        [ 82.1318, 107.1745, 482.2273, 360.0561]], device='cuda:0')"
d8e55829-15a0-4ace-a0cf-d63c1046d158.jpg,3,true,"tensor([[335.7988, 360.9789, 369.2275, 379.7227],
        [231.3959, 352.5424, 260.0087, 365.6277],
        [273.5067, 171.3215, 485.2320, 393.4598]], device='cuda:0')"
0ec69050-e07e-1d4a-a63a-f1168042f912.jpg,1,true,"tensor([[161.0671, 100.2342, 544.5432, 344.2308]], device='cuda:0')"
e92abc2d-31b9-41e0-18c5-795531c945b6.jpg,1,true,"tensor([[260.2224, 185.0928, 574.5276, 426.2425]], device='cuda:0')"
bbad023c-ecd4-d93a-82a6-983551f21edc.jpg,2,true,"tensor([[118.4958, 119.0427, 136.0101, 132.7898],
        [116.8712,  79.9824, 548.3054, 338.5750]], device='cuda:0')"
72cb2982-8d90-6a34-1223-575f923aac4e.jpg,4,true,"tensor([[276.7035, 142.6977, 378.6096, 408.7414],
        [207.4745,  95.0971, 284.7660, 421.2801],
        [ 81.9920, 288.3559,  92.7658, 302.9159],
        [108.4639, 285.8816, 129.4250, 304.1850]], device='cuda:0')"
70acd3b6-0377-d832-63c6-d0022e9294bb.jpg,1,true,"tensor([[313.2535, 151.0620, 542.4675, 302.4344]], device='cuda:0')"
c37e2ed4-bb2a-2177-d817-61f2f215d4a8.jpg,2,true,"tensor([[483.5681, 120.7423, 574.9926, 382.9524],
        [127.0249,  70.9770, 512.9400, 390.0717]], device='cuda:0')"
e3152681-e891-2028-ff43-3d4410c9f819.jpg,3,true,"tensor([[429.3474, 213.1181, 545.1589, 312.8163],
        [180.1340, 203.5009, 385.4173, 312.0634],
        [303.5809, 250.9597, 363.1836, 302.8777]], device='cuda:0')"
b7878f44-8032-4677-9b12-4883070b7cd7.jpg,2,true,"tensor([[ 81.6090,  99.0574, 176.1826, 220.7889],
        [156.3452, 114.5538, 465.9563, 330.4268]], device='cuda:0')"
94e42f81-7204-aad9-4dbd-f979947e4340.jpg,2,true,"tensor([[271.8494, 232.4657, 521.0902, 409.7033],
        [167.4468, 101.6136, 528.4978, 403.3050]], device='cuda:0')"
4529e269-7551-eb12-ca6c-f07bc1a42396.jpg,1,true,"tensor([[118.3578,  91.9000, 446.9872, 293.7971]], device='cuda:0')"
ca0825ae-aeaa-5612-fc1c-8a2d7ec27759.jpg,1,true,"tensor([[312.3817, 209.4453, 461.1734, 317.3329]], device='cuda:0')"
042a98da-74ec-138c-1a2a-105563ef1756.jpg,5,true,"tensor([[402.1025, 284.2832, 518.6204, 322.4640],
        [474.8962, 286.3298, 519.2378, 315.7918],
        [109.9741, 284.7948, 182.2948, 333.1399],
        [400.8639, 285.3893, 458.8324, 322.7896],
        [289.8184, 282.1170, 345.4939, 322.7918]], device='cuda:0')"
3e085733-b181-244f-a5cd-8c6f9afc9257.jpg,3,true,"tensor([[298.3101, 148.5279, 525.5311, 352.2654],
        [529.7078, 301.6436, 574.9283, 412.4439],
        [246.6279, 152.4401, 513.1053, 354.9349]], device='cuda:0')"
c953e0ac-a701-d6ef-2b4e-ca379b3b3e5c.jpg,3,true,"tensor([[513.9982, 194.7511, 574.9034, 423.4871],
        [ 82.4022, 193.5234, 119.9815, 316.5831],
        [121.1653, 192.0809, 493.9716, 377.0368]], device='cuda:0')"
81edce12-936b-3b96-7975-dbf5f69ba1a6.jpg,1,true,"tensor([[267.3631, 178.2683, 430.2170, 389.5457]], device='cuda:0')"
fee11c10-aa5d-35a7-9e84-20bfb96c47d0.jpg,2,true,"tensor([[365.0281, 170.4084, 528.9550, 303.2824],
        [121.2622, 139.9483, 311.0102, 295.0135]], device='cuda:0')"
b682dabd-8b09-5c2c-44d4-2e5dde232ff9.jpg,3,true,"tensor([[353.4536, 144.0617, 572.3533, 291.4455],
        [ 82.2192, 112.2950, 162.7916, 270.6503],
        [139.2255, 115.0368, 482.6895, 312.1071]], device='cuda:0')"
dd0e0bff-a03c-b039-02d2-40864f648061.jpg,5,true,"tensor([[412.7719, 254.6864, 511.3823, 308.5520],
        [ 81.9216, 259.5688, 150.2876, 314.8784],
        [384.8323, 252.8681, 493.7841, 310.8573],
        [384.7497, 280.9332, 417.5679, 310.8575],
        [265.7552, 266.4369, 385.6036, 317.4999]], device='cuda:0')"
2858d15b-6560-468c-e86b-1932333a0614.jpg,1,true,"tensor([[138.6568, 167.5397, 522.3450, 391.0985]], device='cuda:0')"
00496845-c758-8603-7805-c785f9f05c9a.jpg,3,true,"tensor([[514.5515, 212.2967, 574.9441, 349.3808],
        [232.6954, 103.9510, 575.1599, 384.2880],
        [236.3804, 139.6422, 452.1334, 391.7326]], device='cuda:0')"
1c5b916b-f5fc-48c6-f9b7-3457c0ce855f.jpg,1,true,"tensor([[245.7337, 142.1239, 488.6191, 349.3961]], device='cuda:0')"
81c17434-e2e9-133b-a63e-44435eaa5b35.jpg,1,true,"tensor([[281.2730, 130.7590, 452.3560, 363.3085]], device='cuda:0')"
5205f74c-be29-0aa5-0341-df3ff2c1e54a.jpg,4,true,"tensor([[527.5353, 115.5551, 575.0243, 234.8182],
        [438.2333, 173.7088, 574.2806, 316.4159],
        [280.4508, 165.6876, 323.4651, 191.2495],
        [122.8951, 113.2298, 512.6983, 395.1041]], device='cuda:0')"
b8c41698-63a2-379d-c3bc-de6a222bf26c.jpg,1,true,"tensor([[294.5218, 150.3506, 381.9795, 313.9620]], device='cuda:0')"
9b571253-bfaa-08eb-3cfb-8138717c37a1.jpg,1,true,"tensor([[262.7061, 256.2833, 330.6367, 292.8111]], device='cuda:0')"
63188cc5-8ecc-d62d-f79c-a9595c977ff4.jpg,2,true,"tensor([[117.7040, 202.8979, 374.9880, 334.7564],
        [532.1427, 158.7938, 575.1273, 280.4480]], device='cuda:0')"
6b19dcfc-5113-a54c-9f41-a175ff6a4f8b.jpg,1,true,"tensor([[102.2029, 111.1084, 450.6827, 336.4487]], device='cuda:0')"
edf93f92-7102-7aff-b268-32dc724607bc.jpg,9,true,"tensor([[236.1117, 212.0331, 269.5249, 229.7257],
        [469.5883, 177.7592, 488.4280, 191.5677],
        [372.9133, 174.8018, 384.2383, 186.0719],
        [134.5654, 224.6860, 158.7930, 245.9656],
        [182.8651, 221.3770, 206.4149, 239.9581],
        [426.8602, 175.1258, 446.2949, 190.2265],
        [413.1660, 178.6362, 430.2416, 191.9979],
        [387.8978, 177.5877, 398.7046, 188.1362],
        [447.3198, 177.0611, 469.5483, 190.2565]], device='cuda:0')"
83afb00b-07f1-5b78-2961-7aa6192bdfe0.jpg,4,true,"tensor([[525.7855, 156.1967, 574.5645, 203.1547],
        [449.8996, 190.0851, 574.4030, 296.4568],
        [139.4080, 197.2464, 351.8110, 312.2923],
        [290.4211, 183.1815, 462.1970, 304.0141]], device='cuda:0')"
fac6d5ed-7564-72f7-8cc4-d72100bcd073.jpg,2,true,"tensor([[190.6093, 112.9245, 400.9588, 327.0434],
        [370.0183, 280.7725, 386.1696, 319.2445]], device='cuda:0')"
4304b210-cfba-b0f2-c985-c1b789bdbdae.jpg,1,true,"tensor([[ 82.6464,  67.6576, 510.1602, 324.6977]], device='cuda:0')"
7f69e747-f6ad-f110-f707-b22474ce485e.jpg,2,true,"tensor([[134.9121,  59.5057, 484.8629, 356.9810],
        [265.6030,  57.9727, 400.8260, 127.2538]], device='cuda:0')"
1b62bda6-7a91-2a73-f13f-1cdc1ec3b29a.jpg,6,true,"tensor([[447.8441,  63.7887, 459.0756,  77.9029],
        [480.3156,  64.1400, 491.1500,  77.5585],
        [272.3721,  60.4102, 286.0251,  77.1369],
        [214.2313, 109.1420, 564.4327, 275.8134],
        [337.1069,  63.3256, 347.9674,  76.8208],
        [356.3605,  58.4270, 368.7110,  75.3146]], device='cuda:0')"
1f2b1bfb-8b7e-bce0-e552-748649b2da00.jpg,3,true,"tensor([[291.2719, 178.9988, 482.3835, 270.1976],
        [162.3273, 195.0414, 190.1510, 250.2446],
        [187.1017, 159.2712, 350.1514, 247.9812]], device='cuda:0')"
008465bd-f70f-595a-5497-6c1a0f54612b.jpg,3,true,"tensor([[476.2763, 187.2449, 574.7480, 305.8441],
        [552.8110, 196.6340, 574.9950, 272.4113],
        [190.2625, 152.1899, 472.1622, 299.9182]], device='cuda:0')"
2b2dac52-f43f-c67e-1c3a-24bd9a5c71bb.jpg,1,true,"tensor([[148.8351, 100.5445, 486.2311, 368.8481]], device='cuda:0')"
cdb53a4f-6a4e-44ee-220c-edc6b831761e.jpg,3,true,"tensor([[560.3290, 229.7889, 575.3116, 381.1819],
        [ 82.6310, 143.6641, 535.5625, 325.7029],
        [ 82.0048,  92.1737, 227.7088, 271.1729]], device='cuda:0')"
d6f6b7e7-5d30-cc97-5fab-023fe0f5ebe2.jpg,1,true,"tensor([[117.4037,  92.1549, 573.8514, 425.9174]], device='cuda:0')"
8daccbe0-a990-fc6a-1f2d-a4fb806a13a0.jpg,3,true,"tensor([[122.0650, 108.7470, 222.4099, 351.7922],
        [331.1327,  79.2824, 465.5447, 194.4507],
        [182.4368,  81.1622, 339.7083, 307.6293]], device='cuda:0')"
95a0eb15-acc0-1b1f-a3a2-2387e77293c8.jpg,1,true,"tensor([[ 95.8305, 103.4945, 574.8845, 421.1863]], device='cuda:0')"
31d88635-ca83-e362-2354-b5cd417fa4e4.jpg,1,true,"tensor([[112.2128, 123.3904, 442.5333, 424.9202]], device='cuda:0')"
7e47b44a-13f8-16b6-6ee2-ddbc3a77bfaf.jpg,2,true,"tensor([[280.8093,  86.2968, 286.5841,  98.5463],
        [281.7599, 160.8855, 377.5493, 364.1604]], device='cuda:0')"
dfd5caf8-7a10-d9b4-27bf-3b2cbfea84b2.jpg,4,true,"tensor([[ 99.3584, 157.0003, 172.4585, 276.5329],
        [ 82.1407, 159.7612, 113.8390, 300.1219],
        [368.3737, 104.9041, 463.3159, 300.1885],
        [124.1379, 128.1932, 475.7994, 402.2473]], device='cuda:0')"
696b528f-a816-ce6f-8b84-87085b437988.jpg,3,true,"tensor([[ 82.2643, 109.4484, 413.4183, 372.1325],
        [128.6123,  57.8837, 177.4804,  80.9218],
        [229.8880, 114.7496, 505.7328, 358.1412]], device='cuda:0')"
ac5a5628-69eb-505b-2f6c-b3508aedc8a1.jpg,1,true,"tensor([[297.6912, 248.7561, 379.8838, 305.9770]], device='cuda:0')"
e6f864d3-8771-d85f-9204-c03170657e84.jpg,1,true,"tensor([[194.5330,  58.6777, 428.9862, 332.6454]], device='cuda:0')"
69035cb3-e260-58c8-f00c-c043bf8d683e.jpg,5,true,"tensor([[303.9301, 261.9209, 397.7701, 312.7479],
        [428.1685, 271.9330, 514.5048, 320.3448],
        [150.1128, 254.1334, 232.8690, 313.0530],
        [280.9520, 263.6511, 370.0041, 313.7416],
        [406.7706, 285.0491, 454.0350, 316.3542]], device='cuda:0')"
c912c651-6fab-de9e-1ebe-6a41c5042aae.jpg,3,true,"tensor([[312.1880, 217.0170, 466.7651, 383.9937],
        [188.8883, 231.0183, 313.2482, 382.2995],
        [213.5019, 212.1176, 358.2094, 368.5610]], device='cuda:0')"
467e68fc-5f7a-7537-d34e-24246f8ef18a.jpg,2,true,"tensor([[127.0554, 118.2432, 516.3995, 385.0512],
        [ 82.4315, 160.3529, 125.1320, 229.3588]], device='cuda:0')"
68bd41c4-4311-2b71-3701-737cc9bfa1c3.jpg,1,true,"tensor([[204.9767, 162.0578, 405.3275, 293.8416]], device='cuda:0')"
fb8bab66-a47d-2226-0f10-6bfe4cfc332b.jpg,1,true,"tensor([[ 95.6861, 101.9748, 533.4024, 363.6152]], device='cuda:0')"
9f6a05c3-ec49-ddb1-e1e5-b39a8e7aed82.jpg,9,true,"tensor([[512.0121, 121.2340, 540.1204, 146.8734],
        [ 82.0913,  59.2816, 116.7028, 108.4276],
        [125.0282,  88.9386, 228.0273, 277.4969],
        [ 82.2101, 106.8106, 129.4658, 283.5244],
        [129.2998, 114.3826, 499.2038, 368.0743],
        [478.4174, 119.0617, 510.6416, 146.5644],
        [115.0143,  78.7215, 247.9085, 125.2123],
        [554.0492, 121.9252, 574.5887, 147.4299],
        [443.2603, 116.8767, 458.7796, 128.9290]], device='cuda:0')"
403eff5c-7a7d-7a21-5ed2-e68e733bfb1b.jpg,1,true,"tensor([[406.4141, 207.9171, 574.3377, 426.2833]], device='cuda:0')"
0c080240-2000-6d86-230f-5cddac7b9f6a.jpg,3,true,"tensor([[368.7690, 276.1773, 428.0171, 327.0474],
        [194.5047, 276.0695, 255.1441, 326.2383],
        [298.1255, 281.2764, 348.8588, 324.4799]], device='cuda:0')"
b1373c15-7945-d8a7-7cc1-22b7e3631b16.jpg,1,true,"tensor([[121.0417, 101.7872, 474.5164, 349.9730]], device='cuda:0')"
689e3026-1cff-4740-d381-0eeaa844bc94.jpg,1,true,"tensor([[136.2901, 126.5645, 463.2387, 321.2458]], device='cuda:0')"
f7ccafc6-c15b-3c49-8af7-c49838c5b246.jpg,2,true,"tensor([[311.3547, 127.7156, 505.1534, 417.8970],
        [100.4192,  88.8458, 429.2212, 425.9771]], device='cuda:0')"
8e7aa78b-d0d0-a59e-5f6b-3934035c083c.jpg,3,true,"tensor([[336.1123, 125.4924, 551.7871, 341.5318],
        [ 82.7428,  98.3123, 497.8367, 333.4560],
        [502.4904, 132.7314, 575.0857, 345.1025]], device='cuda:0')"
b051dc90-0fe6-9de7-896a-86c767397daf.jpg,3,true,"tensor([[461.8114,  81.9004, 574.6487, 426.2920],
        [ 82.0085,  58.0191, 178.7331, 160.1631],
        [ 83.2312,  58.4801, 536.3294, 426.2539]], device='cuda:0')"
a1b067a0-9877-c10d-eae4-365515648e68.jpg,1,true,"tensor([[162.4382, 159.1034, 394.0873, 327.4220]], device='cuda:0')"
f667014e-3f05-7542-7d9f-2eccb06e8126.jpg,3,true,"tensor([[261.3058, 143.9847, 400.8292, 244.3425],
        [ 82.0167, 161.9639, 185.2459, 259.5226],
        [287.4310, 148.8108, 400.9415, 252.7045]], device='cuda:0')"
5d5a349a-9002-e458-bca0-47e26500fe69.jpg,3,true,"tensor([[334.0670, 216.0757, 491.4367, 343.8752],
        [ 82.5064, 158.1275, 113.1286, 194.1562],
        [281.6194, 213.1596, 363.6312, 329.1448]], device='cuda:0')"
4081e3f7-7f79-8f5c-349d-576ff640a03d.jpg,1,true,"tensor([[232.8253,  58.3189, 448.7342, 355.5975]], device='cuda:0')"
2042e26b-9178-2bf0-9818-a93f5050c26b.jpg,2,true,"tensor([[ 82.3090, 114.7910, 175.0238, 252.2829],
        [130.9989, 141.5588, 429.5204, 302.5499]], device='cuda:0')"
3f0491fe-1cf8-01fb-694c-8c873ea78c5d.jpg,6,true,"tensor([[234.5047, 148.9359, 549.1396, 368.8743],
        [210.2677, 135.6776, 487.8227, 272.4500],
        [548.8226, 168.9279, 574.9634, 249.6763],
        [ 82.0291, 169.6456, 201.9074, 253.7377],
        [209.6045, 169.2271, 392.1581, 272.2116],
        [356.3432, 133.9699, 488.4145, 180.1181]], device='cuda:0')"
4cfeda4d-d3cd-6812-e11c-0aa032f0a607.jpg,1,true,"tensor([[375.1982, 244.4498, 385.4523, 261.8275]], device='cuda:0')"
91d038d1-66ad-3a59-5ccb-377903ba1743.jpg,1,true,"tensor([[138.2766, 176.4154, 427.1227, 307.7797]], device='cuda:0')"
6888ec05-b769-4944-0c3d-b7c5f356e9ef.jpg,1,true,"tensor([[114.6615, 111.7176, 451.5928, 357.7126]], device='cuda:0')"
2b046aa7-afc9-4aa0-e8d5-1085b72a3f31.jpg,1,true,"tensor([[ 81.9853, 195.0638, 312.7407, 331.1337]], device='cuda:0')"
52f4b0ae-6355-6816-876e-9f322224826e.jpg,3,true,"tensor([[185.9030, 178.6902, 448.5255, 342.3367],
        [452.1268, 217.3076, 574.7775, 405.5838],
        [426.9303, 195.1729, 574.5198, 364.3348]], device='cuda:0')"
39403897-8f5a-dd10-ef2c-8418dc395642.jpg,3,true,"tensor([[463.5519, 216.1156, 566.1277, 368.8172],
        [194.3483,  65.0671, 351.7310, 413.3180],
        [340.6724, 307.6995, 401.7232, 383.9195]], device='cuda:0')"
82461276-b4d6-f682-7901-726c06aceb6c.jpg,1,true,"tensor([[ 82.4699, 118.3204, 485.6234, 354.1058]], device='cuda:0')"
6aac3217-2c3e-3899-a670-96779710fbe0.jpg,1,true,"tensor([[229.0822, 217.4195, 521.3146, 395.2046]], device='cuda:0')"
0e5b071c-76c6-31a5-dfde-484369d887fa.jpg,2,true,"tensor([[274.0699, 263.5644, 340.2841, 386.1371],
        [269.8077, 256.0251, 347.0305, 350.2167]], device='cuda:0')"
73881981-a113-868b-ba79-55396d432400.jpg,1,true,"tensor([[308.5276, 167.1863, 459.3227, 399.9267]], device='cuda:0')"
6aea9d2a-c82b-762e-1572-68cee56af274.jpg,4,true,"tensor([[536.4331, 262.5628, 574.4138, 301.0762],
        [ 82.0020, 179.8258, 163.9964, 378.2319],
        [ 81.8202, 159.5270, 223.9484, 390.4840],
        [157.6502, 189.4943, 490.4284, 401.8490]], device='cuda:0')"
a4262420-5243-9b19-043a-f792bdbd1b4a.jpg,1,true,"tensor([[159.7654, 119.5117, 390.2441, 320.1358]], device='cuda:0')"
d8192c83-2f8e-6a51-89de-926afd0e88bc.jpg,1,true,"tensor([[176.0192, 119.3703, 499.0306, 324.5496]], device='cuda:0')"
b18093e2-8be7-01fc-a0db-adbea52983e8.jpg,0,false,"tensor([], device='cuda:0', size=(0, 4))"
84b0aa53-599e-90f6-fc87-d3d9442b977a.jpg,4,true,"tensor([[473.9868, 235.5091, 557.6716, 339.6890],
        [177.3031, 267.0177, 262.7531, 311.3365],
        [ 93.5641, 183.7453, 192.1640, 297.5823],
        [246.7703, 271.6967, 393.1678, 322.6234]], device='cuda:0')"
d4a49338-81e1-004f-af5c-1d05b9235160.jpg,5,true,"tensor([[ 91.2119, 126.7993, 110.3729, 139.7650],
        [125.8765, 127.8108, 136.9209, 138.9251],
        [110.6305, 131.9130, 119.5954, 140.7105],
        [110.1748, 121.4974, 505.4178, 363.6236],
        [138.6726, 127.3167, 146.5442, 137.4609]], device='cuda:0')"
f92596f7-7815-1f4b-b16c-5b0fe99b03cf.jpg,1,true,"tensor([[271.1579, 166.2602, 462.1629, 319.7277]], device='cuda:0')"
0fac6790-8ef3-b2a1-686d-20e471ab2283.jpg,1,true,"tensor([[194.2543, 106.4230, 479.1257, 335.9684]], device='cuda:0')"
020d6e35-a7fb-7bcd-2c96-285aa59709e2.jpg,3,true,"tensor([[341.5804, 254.4589, 530.7990, 402.5626],
        [117.2224, 251.1541, 262.2097, 381.0597],
        [251.1986, 229.0692, 448.2473, 406.7536]], device='cuda:0')"
af42425b-8f2e-9390-32eb-ca5799e0b024.jpg,2,true,"tensor([[456.5495, 142.6954, 575.2009, 383.3453],
        [275.8707, 129.8981, 474.2162, 326.3426]], device='cuda:0')"
c6e40868-0db7-c1a8-7bf5-966c1182ca39.jpg,1,true,"tensor([[160.5369, 122.9861, 500.4143, 416.3071]], device='cuda:0')"
2941a03a-822a-aa18-fde2-32354a542448.jpg,1,true,"tensor([[173.7763, 119.0978, 442.6561, 345.5462]], device='cuda:0')"
ec7cf18a-e384-0f11-f4f8-b2927c0a6fe1.jpg,1,true,"tensor([[166.8973, 116.3129, 452.9239, 342.7081]], device='cuda:0')"
12201e2e-403f-1df4-3147-d2f0008fc834.jpg,1,true,"tensor([[132.2311,  80.7514, 516.0187, 403.8837]], device='cuda:0')"
997adccd-0b28-94fd-c08e-1065fc571b6c.jpg,3,true,"tensor([[540.5264, 151.7086, 574.8906, 312.0585],
        [ 82.4645, 168.9961, 154.4871, 314.3774],
        [152.5604, 129.3125, 553.6268, 354.6002]], device='cuda:0')"
198ea15e-9064-5e23-b6a3-45784e0ea52c.jpg,2,true,"tensor([[311.6786, 114.4669, 560.1461, 404.1108],
        [551.9868, 146.5276, 574.9208, 215.0606]], device='cuda:0')"
8c944760-60e2-0fdc-8eeb-caa789b4a338.jpg,1,true,"tensor([[207.7492, 189.5225, 445.2513, 308.8941]], device='cuda:0')"
9bd6b20b-532c-8ce0-9572-79678fae9dcb.jpg,5,true,"tensor([[457.0113, 188.8624, 574.5345, 318.0762],
        [477.2820, 190.1323, 574.8412, 317.1057],
        [ 82.2752, 134.5912, 187.0851, 240.4337],
        [ 82.0891, 151.2883, 210.7797, 279.3937],
        [211.4878, 159.7877, 468.7689, 300.0371]], device='cuda:0')"
25491b52-f19c-c18b-c693-4632d84e5af1.jpg,1,true,"tensor([[224.1786, 124.3514, 352.2758, 258.8972]], device='cuda:0')"
fa0b5dab-5413-c688-ce74-1d376cb6e077.jpg,1,true,"tensor([[ 84.7562,  76.6859, 550.8469, 381.6251]], device='cuda:0')"
d7c67420-0579-2b2b-4b7b-5f17e9525417.jpg,1,true,"tensor([[194.0410, 110.9227, 544.6523, 317.2000]], device='cuda:0')"
143688a3-7895-f022-e194-7cb017e3e33f.jpg,2,true,"tensor([[381.3196, 276.5075, 510.2128, 426.5133],
        [ 82.1331, 271.2357, 224.5721, 425.5460]], device='cuda:0')"
aeb850d1-ec22-eb2f-baa3-383a36fe01df.jpg,1,true,"tensor([[260.8904, 177.2061, 444.6867, 381.8139]], device='cuda:0')"
6eb00ff7-94ee-dfdd-e29c-d8aacf9aa974.jpg,1,true,"tensor([[122.9705, 161.1640, 546.8605, 374.8976]], device='cuda:0')"
b9d88dd0-1c6c-3e56-ead3-d0a4b1123c77.jpg,1,true,"tensor([[176.1970,  84.7754, 435.5694, 359.4600]], device='cuda:0')"
306b3f81-81af-3906-e1d0-c32c4ce9b208.jpg,3,true,"tensor([[522.7617, 132.6955, 574.8774, 266.8748],
        [ 82.3101, 157.2579, 143.9374, 269.3908],
        [203.7677, 145.9976, 439.9611, 293.1034]], device='cuda:0')"
0fa22c1c-ff66-e862-0c75-7fcd133ed7d1.jpg,1,true,"tensor([[189.2161,  88.5401, 324.2731, 389.4597]], device='cuda:0')"
1fb8d1b1-c841-4477-dbc3-48da15e4adf8.jpg,3,true,"tensor([[545.1131, 123.2577, 574.7779, 175.0630],
        [136.7364, 124.4999, 201.4223, 166.5775],
        [122.0524, 125.2524, 555.5646, 379.7764]], device='cuda:0')"
cbb14659-7083-a357-d36c-a7baadb3f7dd.jpg,2,true,"tensor([[332.8975, 248.7350, 499.6894, 324.8649],
        [151.9771, 222.6078, 310.5987, 325.4748]], device='cuda:0')"
4971164e-77d6-2e6a-f4ef-1c3897783da8.jpg,2,true,"tensor([[501.2799, 220.7616, 574.8867, 358.9920],
        [227.8925, 192.6726, 459.0450, 308.5442]], device='cuda:0')"
80a371c4-bcfa-38e9-25b5-bacf3a8564df.jpg,5,true,"tensor([[ 82.1007, 231.8783, 124.5598, 289.2860],
        [ 82.0400, 205.9429, 140.8453, 288.5050],
        [ 82.4863, 205.7397, 142.1946, 234.6447],
        [120.4862, 185.1318, 452.6851, 352.8653],
        [226.8040, 187.1330, 426.3433, 351.6980]], device='cuda:0')"
7703935c-026f-88af-4ae7-0cf2baa6efa7.jpg,1,true,"tensor([[177.4011, 106.7663, 438.4806, 369.0102]], device='cuda:0')"
8f2fdfa8-641f-99e8-acc6-952b2d259d4d.jpg,2,true,"tensor([[382.6622, 247.2888, 479.3547, 320.0443],
        [ 82.0054, 225.8735, 194.3411, 316.1432]], device='cuda:0')"
30af2233-5ecd-f969-c12d-1bf21e3e1b4d.jpg,1,true,"tensor([[227.9003, 157.2050, 454.3130, 400.2421]], device='cuda:0')"
d72a0ce2-1b95-c132-da30-4ac0ba631b6b.jpg,1,true,"tensor([[191.9724, 172.9371, 557.1911, 361.3947]], device='cuda:0')"
61ed9379-ab01-cb1b-6c40-20ac2e25fc5b.jpg,1,true,"tensor([[153.4061, 110.0280, 467.6425, 362.8886]], device='cuda:0')"
15ceced5-c5fc-d6e3-2a16-a7b227c54100.jpg,3,true,"tensor([[438.5738, 201.9341, 574.4589, 307.7559],
        [ 82.2120, 177.8424, 153.4428, 290.1471],
        [236.5302, 188.0948, 499.0433, 314.2510]], device='cuda:0')"
8600b58e-d6b8-16dd-6f55-a2b4ca19b630.jpg,5,true,"tensor([[132.7637, 166.4064, 331.6401, 284.3923],
        [464.2152, 257.3204, 542.7908, 281.6176],
        [ 82.2262, 160.4536, 262.8721, 287.4839],
        [162.4507,  57.9991, 196.4595,  69.7568],
        [291.6962, 178.7935, 459.8536, 281.0687]], device='cuda:0')"
3df3f32b-5c94-e9ef-c05f-945ccd079cb2.jpg,1,true,"tensor([[191.4339, 156.5268, 440.6444, 386.6610]], device='cuda:0')"
c1717487-38d9-6270-ea4d-b176f70697e9.jpg,5,true,"tensor([[475.7784, 145.6480, 574.7568, 301.7881],
        [140.4669, 114.9184, 161.5360, 137.4356],
        [ 82.0795, 105.7679, 147.6151, 174.7849],
        [422.0856,  94.1697, 474.7934, 135.1885],
        [144.8492, 115.6151, 468.3633, 302.4096]], device='cuda:0')"
1f9655e1-8252-84c8-b944-473336ea3b27.jpg,2,true,"tensor([[269.7733, 186.1115, 519.4966, 359.5102],
        [ 82.8744, 161.4294, 346.7219, 345.0364]], device='cuda:0')"
79560c1e-0dcd-5400-8450-aa8f71d57fba.jpg,1,true,"tensor([[253.4855, 110.4468, 512.4277, 314.1521]], device='cuda:0')"
6a8ba080-e4e5-0a5c-7dce-50dda29a4ff3.jpg,2,true,"tensor([[ 81.7969, 135.7596, 308.5176, 325.5044],
        [165.6501, 143.1023, 558.1743, 353.1303]], device='cuda:0')"
d82343d8-638b-4c45-1efa-a1b6aa7334f6.jpg,0,false,"tensor([], device='cuda:0', size=(0, 4))"
7595dd1d-e860-d186-7b58-e7a46333281b.jpg,2,true,"tensor([[ 81.9117,  83.0079, 152.9303, 262.1140],
        [100.8124, 118.0558, 491.7847, 328.3013]], device='cuda:0')"
c9696afe-5932-d98e-4540-1a7cd667cd90.jpg,1,true,"tensor([[216.0094,  89.3404, 404.6211, 426.2551]], device='cuda:0')"
4200bbd2-c8d7-cb54-34e6-408565ea2104.jpg,2,true,"tensor([[278.1875, 171.8311, 382.8397, 367.9109],
        [438.3261, 291.4327, 446.4496, 300.5883]], device='cuda:0')"
0735ef96-8faf-e08f-b807-0b1ddad902c5.jpg,1,true,"tensor([[263.1818,  65.1405, 412.9553, 413.2754]], device='cuda:0')"
356d0024-ca6f-c4df-1909-87b5915516bb.jpg,1,true,"tensor([[169.0873,  59.2882, 508.4496, 305.6285]], device='cuda:0')"
171054e4-756f-f6fa-6dc7-e5e6998961f9.jpg,1,true,"tensor([[262.1606, 106.5220, 437.0374, 345.3245]], device='cuda:0')"
933a8205-0898-48b8-56d1-06b0bfee51d6.jpg,3,true,"tensor([[ 88.6452,  89.7577, 362.9848, 300.1775],
        [ 81.7626, 111.1345, 150.4196, 284.3665],
        [138.3993, 109.3523, 453.3000, 305.0138]], device='cuda:0')"
